,analysis_sample_rate,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_mbtags,artist_mbtags_count,artist_name,artist_playmeid,artist_terms,artist_terms_freq,artist_terms_weight,audio_md5,bars_confidence,bars_start,beats_confidence,beats_start,danceability,duration,end_of_fade_in,energy,key,key_confidence,loudness,mode,mode_confidence,release,release_7digitalid,sections_confidence,sections_start,segments_confidence,segments_loudness_max,segments_loudness_max_time,segments_loudness_start,segments_pitches,segments_start,segments_timbre,similar_artists,song_hotttnesss,song_id,start_of_fade_out,tatums_confidence,tatums_start,tempo,time_signature,time_signature_confidence,title,track_7digitalid,track_id,year,genre
8238,22050,1363,0.7555663977335099,0.46418640169609704,b'AR4BDNG1187FB44870',,"b'Batley, England'",,b'96b1d906-0fda-406d-beb6-19c6758998df',"(4,)","(4,)",b'Robert Palmer',1355,"(18,)","(18,)","(18,)",b'4d7bc50f1264d3cc76fa789bf10bd383',"(96,)","(96,)","(388,)","(388,)",0.0,184.34566999999998,0.0,0.0,2,0.006999999999999999,-8.105,1,0.16899999999999998,b'At The BBC',804766,"(10,)","(10,)","(643,)","(643,)","(643,)","(643,)","(643, 12)","(643,)","(643, 12)","(100,)",,b'SOJVAKH12AB0184F65',184.34599999999998,"(776,)","(776,)",126.51299999999999,4,0.0,b'Some Guys Have All The Luck',8895856,b'TRBCGKB12903CC0031',1981,Rock
8243,22050,12809,0.6848947229237031,0.511526435078575,b'ARHPPJK1187B9AC897',,"b'Glasgow, Scotland'",,b'e6f8912b-7df9-4aae-b551-2cd03dc29588',"(1,)","(1,)",b'Teenage Fanclub',19870,"(21,)","(21,)","(21,)",b'56846bf646340084db353e96c31368e1',"(109,)","(109,)","(439,)","(439,)",0.0,221.41342000000003,0.51,0.0,5,0.915,-7.603,1,0.737,b'Man-made',552550,"(11,)","(11,)","(845,)","(845,)","(845,)","(845,)","(845, 12)","(845,)","(845, 12)","(100,)",0.5854528517755737,b'SOUUNYT12AB0184F40',210.75,"(878,)","(878,)",122.00200000000001,4,0.909,"b""It's All In My Mind""",6109649,b'TRBCGRI128F93355E9',2005,Rock
8246,22050,11464,0.5883821219938137,0.38097954977437504,b'AREUUVW1187B99A697',40.7038,"b'Queens, NY'",-73.83168,b'a2567452-7d11-45a7-98ff-1cbbc8ba0910',"(6,)","(6,)",b'Paul Stanley',-1,"(32,)","(32,)","(32,)",b'186a7a06fbb17b086c2f1c245b9504d4',"(108,)","(108,)","(434,)","(434,)",0.0,191.55546,0.0,0.0,5,0.47700000000000004,-7.196000000000001,1,0.589,b'Paul Stanley',47036,"(8,)","(8,)","(588,)","(588,)","(588,)","(588,)","(588, 12)","(588,)","(588, 12)","(100,)",0.7050234559309067,b'SOFJJXH12A6D4F8104',185.905,"(868,)","(868,)",140.172,4,1.0,b'Move On',503642,b'TRBCGXN128F148C0CD',1978,Rock
8267,22050,216,0.8312402769910658,0.7257460818523215,b'AR0S7TA1187FB4D024',,b'',,b'b202beb7-99bd-47e7-8b72-195c8d72ebdd',"(1,)","(1,)",b'Christina Aguilera',331,"(35,)","(35,)","(35,)",b'fe746fb01281bfd21c256121cffd764c',"(136,)","(136,)","(549,)","(549,)",0.0,236.95628,0.287,0.0,8,0.48100000000000004,-3.924,1,0.39399999999999996,b'Dance Vault Remixes - Beautiful',308591,"(8,)","(8,)","(1019,)","(1019,)","(1019,)","(1019,)","(1019, 12)","(1019,)","(1019, 12)","(100,)",,b'SOSXJSF12A8C13DD2D',227.637,"(1098,)","(1098,)",139.99,4,0.0,b'Beautiful',3480049,b'TRBCIRO128F42B0277',2002,Pop
8275,22050,3618,0.6645599786043399,0.3975695954429906,b'ARNJVSL1187B99AFD4',52.51606999999999,"b'Berlin, Germany'",13.37698,b'5579a23d-c411-4930-987d-ff89d77c1c12',"(2,)","(2,)",b'2raumwohnung',91846,"(44,)","(44,)","(44,)",b'332b028e0c91ff4a2eb76acb9d7a39bc',"(185,)","(185,)","(557,)","(557,)",0.0,272.95302000000004,0.154,0.0,7,1.0,-9.846,1,0.8029999999999999,b'In wirklich',144076,"(11,)","(11,)","(1011,)","(1011,)","(1011,)","(1011,)","(1011, 12)","(1011,)","(1011, 12)","(100,)",0.6392484891503506,b'SOOSTAD12A8C133F0B',266.449,"(1113,)","(1113,)",124.023,3,0.853,b'M\xc3\xa4dchen mit Plan',1504097,b'TRBCJIX128F424F99E',2002,Electronic
8281,22050,202912,0.8650215114996607,0.9160532282837348,b'ARJ7KF01187B98D717',,b'',,b'cc197bad-dc9c-440d-a5b5-d52ba2e14234',"(12,)","(12,)",b'Coldplay',353,"(19,)","(19,)","(19,)",b'acebdc7697874633a53954a0a32ee5aa',"(151,)","(151,)","(606,)","(606,)",0.0,269.34812,2.81,0.0,9,0.46799999999999997,-6.294,1,0.33299999999999996,b'Fix You',17388,"(11,)","(11,)","(811,)","(811,)","(811,)","(811,)","(811, 12)","(811,)","(811, 12)","(100,)",0.7012663526153119,b'SOPMAEU12A67AE0C81',259.535,"(1211,)","(1211,)",136.82,4,0.0,b'The World Turned Upside Down',187332,b'TRBCJSZ128E07969B5',2005,Rock
8283,22050,24981,0.9160582384829288,0.5354083792298137,b'ARKZJ301187FB521B2',,b'LDN',,b'6e0c7c0e-cba5-4c2c-a652-38f71ef5785d',"(8,)","(8,)",b'Lily Allen',4702,"(20,)","(20,)","(20,)",b'1020ad7a0acf4d2c02309e98bbc25734',"(176,)","(176,)","(530,)","(530,)",0.0,277.83791,6.327000000000001,0.0,5,0.17800000000000002,-6.399,1,0.312,"b""It's Not Me_ It's You""",354320,"(13,)","(13,)","(1044,)","(1044,)","(1044,)","(1044,)","(1044, 12)","(1044,)","(1044, 12)","(100,)",0.7404678273625099,b'SOHIHSR12AB0184E8F',268.98,"(1060,)","(1060,)",116.95700000000001,3,0.618,"b""Everyone's At It""",3962052,b'TRBCJUF128F93190C2',2009,Pop
8288,22050,1280,0.8426730510966314,0.8728389206241831,b'ARBS1OC1187FB44CAF',,"b'Atlanta, GA'",,b'f7ba7fbe-c6bd-4ac0-bee9-c25c558d7d62',"(1,)","(1,)",b'T.I.',53107,"(17,)","(17,)","(17,)",b'c15733aa05336e75bcef87e29d97bf98',"(159,)","(159,)","(638,)","(638,)",0.0,258.92526000000004,0.0,0.0,6,0.465,-5.81,0,0.325,b'Urban Legend',217681,"(11,)","(11,)","(1043,)","(1043,)","(1043,)","(1043,)","(1043, 12)","(1043,)","(1043, 12)","(100,)",,b'SOMJFYS12A8C13E24C',258.925,"(1276,)","(1276,)",148.877,4,0.586,b'Why U Mad At Me (Explicit Screwed Version)',2373428,b'TRBCKNC128F4282300',2004,Rap
8292,22050,8860,0.9379647503973342,0.5666228875581625,b'ARSG7NQ1187FB57482',,"b'Wilmette, IL'",,b'516cef4d-0718-4007-9939-f9b38af3f784',"(5,)","(5,)",b'Fall Out Boy',2598,"(16,)","(16,)","(16,)",b'7ad40bb1bc56efeb26134d986073c1dd',"(177,)","(177,)","(711,)","(711,)",0.0,275.3824,0.0,0.0,4,0.292,-3.214,1,0.413,b'Folie \xc3\xa0 Deux',415212,"(10,)","(10,)","(832,)","(832,)","(832,)","(832,)","(832, 12)","(832,)","(832, 12)","(100,)",0.6856424238049929,b'SORSXYJ12AB01882C9',271.325,"(1421,)","(1421,)",155.03799999999998,4,0.228,"b""(Coffee's For Closers)""",4652953,b'TRBCKSF128F932FA70',2008,Rock
8296,22050,297572,0.08508104579009625,0.0,b'ARWSMNZ1269FCD10FC',,b'',,b'',"(0,)","(0,)",b'Tim Hornsby',-1,"(5,)","(5,)","(5,)",b'4a1e88f5f731ca0053782197754769e8',"(216,)","(216,)","(216,)","(216,)",0.0,89.62567,3.698,0.0,1,1.0,-17.51,1,0.9440000000000001,b'Protect You',391044,"(6,)","(6,)","(114,)","(114,)","(114,)","(114,)","(114, 12)","(114,)","(114, 12)","(100,)",,b'SOWLHNY12AB0180F0C',89.626,"(431,)","(431,)",150.655,1,0.8059999999999999,b'Protect You',4331359,b'TRBCLFF128F92F09CB',0,Electronic
8297,22050,97840,0.4950666609736366,0.3721798778574063,b'ARFONSP11F50C4D175',,b'',,b'',"(0,)","(0,)",b'Michael Bloomfield',14546,"(34,)","(34,)","(34,)",b'4168e6b24392ad2344dcb04290095e66',"(68,)","(68,)","(274,)","(274,)",0.0,137.69098,0.311,0.0,7,0.201,-12.963,1,0.618,"b""If You Love These Blues_ Play'em As You Please""",455287,"(7,)","(7,)","(310,)","(310,)","(310,)","(310,)","(310, 12)","(310,)","(310, 12)","(100,)",0.0,b'SOGYRUP12AB017FB4C',125.852,"(274,)","(274,)",121.21799999999999,4,0.89,b'Have Thine Own Way',5062357,b'TRBCLFK128F931A46E',0,Blues
8307,22050,61404,0.7619863511693208,0.4971973960516916,b'ARHR5BC1187B9AC348',,b'',,b'de11b037-d880-40e0-8901-0397c768c457',"(1,)","(1,)",b'Eagles Of Death Metal',-1,"(11,)","(11,)","(11,)",b'529027087ba5e32c5dbb2332d75210b5',"(209,)","(209,)","(840,)","(840,)",0.0,215.64036000000002,0.0,0.0,7,0.35600000000000004,-4.462,1,0.441,b'Heart On',329238,"(9,)","(9,)","(936,)","(936,)","(936,)","(936,)","(936, 12)","(936,)","(936, 12)","(100,)",,b'SOTBYJX12AB0188922',207.215,"(1680,)","(1680,)",237.831,4,0.387,"b""(I Used To Couldn't Dance) Tight Pants""",3701536,b'TRBCMSO128F92E6AE5',2008,Rock
8311,22050,60366,0.7714921495221693,0.5173422859533258,b'AR7N7MI1187FB46935',7.378839999999999,"b'Ibadan, Nigeria'",3.8952699999999996,b'67930b3e-e00b-469f-8c74-fd69f20522ec',"(5,)","(5,)",b'Sade',1376,"(37,)","(37,)","(37,)",b'e950a2d0210779f7b60683e0f175d1a0',"(122,)","(122,)","(491,)","(491,)",0.0,252.47302000000002,0.223,0.0,6,0.07200000000000001,-10.007,0,0.41700000000000004,b'Lovers Rock',278700,"(11,)","(11,)","(1140,)","(1140,)","(1140,)","(1140,)","(1140, 12)","(1140,)","(1140, 12)","(100,)",,b'SOLMKME12B0B8081D3',232.292,"(982,)","(982,)",118.023,4,0.9279999999999999,b'Slave Song',3103530,b'TRBCNGI128F42597B4',2000,RnB
8314,22050,7546,0.595645308494379,0.4260093004837602,b'AR6EVQA1187B9AA1DF',,"b'Kingston, Jamaica'",,b'bd67db55-a85f-4c2b-b5cd-4c8f9ceb50d4',"(0,)","(0,)",b'Cocoa Tea',34176,"(44,)","(44,)","(44,)",b'7e946cd8db47c7b74d33f8a1ea2c4d35',"(98,)","(98,)","(393,)","(393,)",0.0,162.35057,0.16399999999999998,0.0,1,0.625,-17.422,1,0.425,"b""Weh Dem A Go Do...Can't Stop Cocoa Tea""",639381,"(9,)","(9,)","(697,)","(697,)","(697,)","(697,)","(697, 12)","(697,)","(697, 12)","(100,)",0.21204540548371908,b'SODIPHG12A58A7BEA6',147.946,"(786,)","(786,)",146.474,4,1.0,"b""Can't Stop Cocoa Tea""",7098046,b'TRBCNSM128F933D958',1991,Reggae
8317,22050,140450,0.4950666609736366,0.34751176451577365,b'AR0569B1187B9A4036',,b'',,b'1be2e508-905c-4d90-9bf2-7ab55f78b3e6',"(0,)","(0,)",b'Mike Bloomfield',17179,"(23,)","(23,)","(23,)",b'71797ed778dfa3567256e269eb897e3b',"(194,)","(194,)","(781,)","(781,)",0.0,284.1073,0.293,0.0,3,0.42,-12.727,1,0.41,b'Diamond Master Series - Mike Bloomfield',761602,"(14,)","(14,)","(1163,)","(1163,)","(1163,)","(1163,)","(1163, 12)","(1163,)","(1163, 12)","(100,)",,b'SOFUXYZ12AB018C902',274.582,"(1562,)","(1562,)",167.553,4,0.435,b'Junko partner',8430775,b'TRBCNUH12903CC27A5',1996,Blues
8319,22050,1297,0.8834870797750511,0.5886499588913682,b'AR23C041187FB4D534',,"b'Queens, NY'",,b'8e68819d-71be-4e7d-b41d-f1df81b01d3f',"(3,)","(3,)",b'50 Cent',16,"(41,)","(41,)","(41,)",b'e7b58ca5efbb099b867c2974223bbaf2',"(95,)","(95,)","(401,)","(401,)",0.0,255.63383,0.096,0.0,6,0.225,-3.0839999999999996,1,0.145,"b""Get Rich Or Die Tryin'""",262925,"(11,)","(11,)","(1040,)","(1040,)","(1040,)","(1040,)","(1040, 12)","(1040,)","(1040, 12)","(100,)",,b'SONTBKA12A8C144020',253.457,"(802,)","(802,)",92.649,4,1.0,b'U Not Like Me',4762758,b'TRBCNWM128F92D50EC',2002,Rap
8320,22050,8899,0.5771581238137459,0.5121972430113413,b'AR0JPOG1187FB37383',,b'Japan',,b'3fafb3eb-bd69-4463-b6aa-bf88472b6089',"(0,)","(0,)",b'Lyrics Born',-1,"(14,)","(14,)","(14,)",b'3526b6b692729998f5a998392aab10bf',"(145,)","(145,)","(585,)","(585,)",0.0,233.32526000000001,0.0,0.0,8,0.5529999999999999,-5.755,0,0.45899999999999996,b'Everywhere At Once',217149,"(10,)","(10,)","(852,)","(852,)","(852,)","(852,)","(852, 12)","(852,)","(852, 12)","(100,)",0.3829350900750193,b'SOXIIPZ12A8C13EDC0',228.043,"(1169,)","(1169,)",151.05100000000002,4,0.8270000000000001,"b""Is It The Skin I'm In?""",2364547,b'TRBCOBZ128F428005D',2008,Rap
8327,22050,4010,0.6431827729122329,0.5006913409134529,b'AR3793X1187FB50CB3',,"b'Middlesbrough, England'",,b'c707b37e-cb5c-4694-be4d-46beefcb2475',"(5,)","(5,)",b'Chris Rea',-1,"(49,)","(49,)","(49,)",b'90e02fc7975c69d945992a872fcc537e',"(107,)","(107,)","(432,)","(432,)",0.0,236.35546000000002,2.252,0.0,3,0.645,-7.186,0,0.514,b'Weekend Songs',813528,"(9,)","(9,)","(900,)","(900,)","(900,)","(900,)","(900, 12)","(900,)","(900, 12)","(100,)",0.7584103191874918,b'SOGSOTK12A6D4FA596',228.90200000000002,"(863,)","(863,)",110.1,4,0.9640000000000001,b'Josephine (French Edit)',8990408,b'TRBCORE12903CD6FA0',2008,Rock
8330,22050,1734,0.6097422428441396,0.4785322004570695,b'AR62MPO1187FB46421',,"b'Bakersfield, CA'",,b'34832720-12d3-44b4-bb80-8f06bcfb09ba',"(0,)","(0,)",b'David Benoit',13333,"(51,)","(51,)","(51,)",b'5a55703102c3b208291f7b4ed850e924',"(135,)","(135,)","(684,)","(684,)",0.0,274.1024,0.0,0.0,0,0.413,-10.03,1,0.465,"b""Here's To You Charlie Brown - 50 Great Years!""",162987,"(11,)","(11,)","(975,)","(975,)","(975,)","(975,)","(975, 12)","(975,)","(975, 12)","(100,)",0.5445771023940188,b'SOJKYRI12A58A7D06C',263.68,"(1368,)","(1368,)",152.077,5,0.57,b'Frieda',3452659,b'TRBCPKL128F42A97A4',2000,Jazz
8332,22050,2183,0.6148709339199385,0.6282464191914875,b'ARF3GX71187FB3EB66',,"b'Medicine Lodge, KS'",,b'b0a55bd8-60c7-45c1-b78e-f20e4c8adba1',"(1,)","(1,)",b'Martina McBride',7085,"(11,)","(11,)","(11,)",b'cff2cd566b2fa3be9f4e551e8192acdd',"(82,)","(82,)","(332,)","(332,)",0.0,160.62649,0.205,0.0,0,0.899,-6.94,1,0.7240000000000001,b'Timeless',307618,"(8,)","(8,)","(567,)","(567,)","(567,)","(567,)","(567, 12)","(567,)","(567, 12)","(100,)",0.3829350900750193,b'SOFBCXN12A8C13C8C8',152.143,"(665,)","(665,)",131.07399999999998,4,0.009000000000000001,b'Pick Me Up On Your Way Down',3464369,b'TRBCPXR128F42AC544',2005,Country
8336,22050,306833,0.6468808706241459,0.4023911079288775,b'AR6OTKA1187B9B6697',34.16788,b'Arizona',-111.9307,b'f2fa6692-9d3a-43bc-8c4c-7d87b2c45de2',"(0,)","(0,)",b'32 Leaves',-1,"(23,)","(23,)","(23,)",b'2a7cb6e3dcaffb80784d6d1a9bca8bfa',"(169,)","(169,)","(511,)","(511,)",0.0,233.66485,0.14800000000000002,0.0,11,0.0,-6.446000000000001,1,0.349,b'Panoramic',635453,"(7,)","(7,)","(486,)","(486,)","(486,)","(486,)","(486, 12)","(486,)","(486, 12)","(100,)",0.6624931608196217,b'SOZOEUF12AB017E66A',220.247,"(1021,)","(1021,)",137.951,3,0.667,b'Way Beyond',7053834,b'TRBCQLB128F9332CF4',2009,Rock
8338,22050,10890,0.3856812791382309,0.2973334071249006,b'ARJDR071187B98CBBB',38.62774,"b'St. Louis, MO'",-90.19951,b'452669a8-9622-4211-b37d-586fd3439793',"(0,)","(0,)",b'Barbara Carr',51083,"(13,)","(13,)","(13,)",b'eddd7f70973804d287b769827ed8e30c',"(52,)","(52,)","(212,)","(212,)",0.0,147.66975,0.43799999999999994,0.0,4,0.303,-7.8,1,0.475,"b""A Decade Of Chicago's Finest""",15420,"(9,)","(9,)","(656,)","(656,)","(656,)","(656,)","(656, 12)","(656,)","(656, 12)","(100,)",0.513189736125819,b'SOXWHQK12A67020E88',135.082,"(425,)","(425,)",89.15700000000001,4,0.408,"b""Don't Knock Love""",161461,b'TRBCQQH128E0791D0E',0,RnB
8355,22050,403475,0.6135724869465727,0.3786477786560696,b'ARROLGK1187FB5738D',39.26271,"b'Nevada City, CA'",-121.01914,b'31e48c9d-8deb-48f5-83c3-67edb20d7f5e',"(0,)","(0,)",b'The Advantage',-1,"(37,)","(37,)","(37,)",b'7cf65722788a2ad2ee54b3e2c349bf2c',"(75,)","(75,)","(305,)","(305,)",0.0,99.00363,0.257,0.0,6,0.7559999999999999,-8.096,1,0.5770000000000001,b'Elf Titled',547353,"(4,)","(4,)","(414,)","(414,)","(414,)","(414,)","(414, 12)","(414,)","(414, 12)","(100,)",0.5142983312649133,b'SOVJJGU12AB0186C4F',99.00399999999999,"(610,)","(610,)",184.283,4,0.187,b'Ducktails - Moon',6051281,b'TRBCRSH128F9327458',0,Rock
8368,22050,110189,0.6316626720677063,0.4570729531813909,b'ARCLLH11187FB48DE0',32.77815,"b'Dallas, TX'",-96.7954,b'dac15690-cbad-4692-a6bf-3bb0ae05cfe1',"(0,)","(0,)",b'Jimmie Vaughan',15635,"(39,)","(39,)","(39,)",b'd223d410e802e249e9fda00b227360c6',"(137,)","(137,)","(554,)","(554,)",0.0,260.72771,4.569,0.0,10,0.038,-9.508,1,0.44799999999999995,b'Strange Pleasure',282241,"(10,)","(10,)","(1100,)","(1100,)","(1100,)","(1100,)","(1100, 12)","(1100,)","(1100, 12)","(100,)",,b'SOOWVZQ12AF72A0070',245.65,"(1107,)","(1107,)",128.713,4,0.0,"b""Don't Cha Know""",3142355,b'TRBCSPV128F4262DD7',1994,Blues
8371,22050,16838,0.5237146369702328,0.3846110839616365,b'AR0RCMP1187FB3F427',30.08615,"b'Beaumont, TX'",-94.10158,b'615d51ca-3d06-43dc-b956-4d76099f4b5e',"(0,)","(0,)",b'Billie Jo Spears',56462,"(32,)","(32,)","(32,)",b'd4abde87731cd8c4c0f41e3af0b6df80',"(124,)","(124,)","(498,)","(498,)",0.0,173.68771,0.961,0.0,2,0.40700000000000003,-12.957,1,0.5710000000000001,b'Misty Blue',747564,"(7,)","(7,)","(661,)","(661,)","(661,)","(661,)","(661, 12)","(661,)","(661, 12)","(100,)",,b'SOIVNTJ12AC468C685',161.36700000000002,"(997,)","(997,)",185.583,4,0.0,"b""'57 Chevrolet""",8274737,b'TRBCSTN12903D13548',1990,Country
8372,22050,28162,0.6104277251451776,0.4381682261822423,b'ARTBFV61187FB3C250',34.053490000000004,"b'Los Angeles, CA'",-118.24531999999999,b'8736f41f-365e-42c7-a733-36c22e74c97e',"(3,)","(3,)",b'Johnny Horton',2993,"(46,)","(46,)","(46,)",b'06fab2d458508a43bd6efcf3824efa25',"(442,)","(442,)","(442,)","(442,)",0.0,148.79301999999998,0.23800000000000002,0.0,9,0.848,-8.601,1,0.581,b'100 Country Classics',792359,"(12,)","(12,)","(664,)","(664,)","(664,)","(664,)","(664, 12)","(664,)","(664, 12)","(100,)",,b'SONJEYU12AC468C050',138.791,"(884,)","(884,)",179.31099999999998,1,0.0,b'The Battle Of New Orleans',8764558,b'TRBCSVE12903D13D5C',1959,Country
8375,22050,195794,0.5472309377780379,0.3453069080831163,b'ARALEAC1187B9902A8',51.898340000000005,"b'Cork City, Ireland'",-8.47277,b'7241ca20-792d-478a-833a-264e9953dce8',"(0,)","(0,)",b'Rubyhorse',-1,"(27,)","(27,)","(27,)",b'9a724e0ca6ed3f528793210ece124948',"(143,)","(143,)","(576,)","(576,)",0.0,266.03057,0.0,0.0,7,0.14300000000000002,-6.404,1,0.361,b'Rise',311115,"(12,)","(12,)","(1016,)","(1016,)","(1016,)","(1016,)","(1016, 12)","(1016,)","(1016, 12)","(100,)",0.4396546597068641,b'SOTUDGH12A8C13FED6',266.031,"(1152,)","(1152,)",129.909,4,0.138,b'Evergreen',3511833,b'TRBCTBG128F42B7E1B',2002,Rock
8379,22050,35593,0.7318222186514295,0.4249403308027947,b'ARNPPTH1187B9AD429',51.4855,"b'Heston, Middlesex, England'",-0.37196,b'519774a4-3b18-4042-b8c0-927845a616c9',"(3,)","(3,)",b'Jimmy Page',100491,"(44,)","(44,)","(44,)",b'9beed0873d3e1e3713c192fa8df02368',"(119,)","(119,)","(478,)","(478,)",0.0,157.02159,0.0,0.0,2,0.47100000000000003,-4.813,0,0.41200000000000003,b'Get the Led Out - Led Zeppelin Salute',499661,"(7,)","(7,)","(527,)","(527,)","(527,)","(527,)","(527, 12)","(527,)","(527, 12)","(100,)",0.4994458348006321,b'SOCHBZX12A8C141F2B',153.037,"(478,)","(478,)",184.456,4,0.28,b'Wailing Sounds',5534522,b'TRBCTFW128F931FBE9',2004,Rock
8380,22050,177774,0.4931259567412099,0.3532420664949242,b'ARWJEOP1187B996538',,b'',,b'40ff8715-2cfb-4cff-9372-56b241d14520',"(1,)","(1,)",b'Soul Ballet',172178,"(34,)","(34,)","(34,)",b'3955a83db0ab5ecc34d4f15d2a8aeefb',"(193,)","(193,)","(777,)","(777,)",0.0,462.07955,0.0,0.0,4,0.27899999999999997,-6.947,0,0.295,b'LAViSH',230740,"(12,)","(12,)","(2088,)","(2088,)","(2088,)","(2088,)","(2088, 12)","(2088,)","(2088, 12)","(100,)",0.6090439426773437,b'SOVXFJX12A81C2387B',453.671,"(3108,)","(3108,)",101.006,4,0.95,b'Tuscan Chica',2528899,b'TRBCTKV128F42222BD',2007,Jazz
8382,22050,51559,0.6430166662617105,0.461517204497935,b'ARVJVFF1187B9B40D6',40.7174,"b'Jersey City, NJ'",-74.04323000000001,b'09c0f334-f9de-4970-b9ee-ef799cd093be',"(0,)","(0,)",b'Al DiMeola',13669,"(48,)","(48,)","(48,)",b'b438261f4585f3004ed720dfb43db1f9',"(133,)","(133,)","(537,)","(537,)",0.0,231.00036,0.0,0.0,2,0.37,-10.841,0,0.473,b'Electric Rendezvous',455837,"(11,)","(11,)","(1106,)","(1106,)","(1106,)","(1106,)","(1106, 12)","(1106,)","(1106, 12)","(100,)",0.4715782477005801,b'SOHXEZL12AB0185E35',227.706,"(1074,)","(1074,)",141.50799999999998,4,0.0,b'God Bird Change',5074916,b'TRBCTSB128F931D570',1982,Jazz
8384,22050,1613,0.8320117691319663,0.6430722926109408,b'ARC8CQZ1187B98DECA',,"b'Galveston, TX'",,b'ff6e677f-91dd-4986-a174-8db0474b1799',"(7,)","(7,)",b'Jack Johnson',759,"(23,)","(23,)","(23,)",b'a355146699b435d13a0be71d9a66532b',"(114,)","(114,)","(458,)","(458,)",0.0,215.87546,3.907,0.0,10,0.782,-15.901,1,0.5379999999999999,b'Flake',25431,"(6,)","(6,)","(818,)","(818,)","(818,)","(818,)","(818, 12)","(818,)","(818, 12)","(100,)",,b'SOODZRY12A6D4F81A0',210.535,"(916,)","(916,)",131.4,4,0.0,"b""It's All Understood""",270572,b'TRBCUBV128F145F7E9',2000,Rock
8390,22050,13625,0.873238652757811,0.5199654792867565,b'ARIMZQZ1187B9AD541',,"b'Orange, CA'",,b'244afcb7-fa9a-49b1-9aa6-0149512d1c52',"(0,)","(0,)",b'Thrice',-1,"(19,)","(19,)","(19,)",b'1b1d4eb68d88ebeec50245e0e5ca2628',"(151,)","(151,)","(609,)","(609,)",0.0,201.58649,0.142,0.0,7,0.6629999999999999,-2.87,0,0.639,b'The Artist In The Ambulance',26357,"(6,)","(6,)","(684,)","(684,)","(684,)","(684,)","(684, 12)","(684,)","(684, 12)","(100,)",0.89678901557349,b'SOESALW12A6D4F7BBD',197.097,"(1219,)","(1219,)",182.977,4,0.47200000000000003,"b""All That's Left""",284894,b'TRBCUPT128F1462B73',2003,Rock
8396,22050,382,0.7750860583827819,0.6051911529647471,b'ARAXU5Z1187B98FECD',,b'',,b'e21857d5-3256-4547-afb3-4b6ded592596',"(17,)","(17,)",b'Gorillaz',705,"(40,)","(40,)","(40,)",b'353b004beaeb06599c82cb7d319b597a',"(129,)","(129,)","(517,)","(517,)",0.0,183.53587,0.40299999999999997,0.0,2,0.355,-7.172999999999999,1,0.305,b'G-Sides',598,"(9,)","(9,)","(782,)","(782,)","(782,)","(782,)","(782, 12)","(782,)","(782, 12)","(100,)",0.6476538547967885,b'SOADCFY12A6310E353',178.422,"(1035,)","(1035,)",171.924,4,1.0,b'Rock The House (Radio Edit)',5122,b'TRBCVBK128E07813EC',2001,Rock
8399,22050,1563,0.6332206239096116,0.4102474074764877,b'ARCT5P61187FB3D950',,b'United States',,b'8af64037-6d26-4d24-afd8-7e085abb01b1',"(1,)","(1,)",b'The Impressions',5858,"(44,)","(44,)","(44,)",b'1944bf8c7ba475149202953692ae1818',"(47,)","(47,)","(347,)","(347,)",0.0,236.69506,0.345,0.0,10,0.6659999999999999,-8.671,1,0.485,b'Times Have Changed',34609,"(12,)","(12,)","(797,)","(797,)","(797,)","(797,)","(797, 12)","(797,)","(797, 12)","(100,)",0.3041695034352752,b'SOQLAUY12A6D4F900A',222.854,"(694,)","(694,)",90.089,7,0.649,b'Need To Belong To Someone',370536,b'TRBCVKD128F1473B98',1972,RnB
8403,22050,97843,0.6023606962633052,0.3663484389930319,b'AR7AE0Q1187B9AE30E',,b'',,b'ae389557-f85b-4954-88f2-7b542db07ff8',"(2,)","(2,)",b'Solas',80882,"(42,)","(42,)","(42,)",b'9c7809990c502f875e209ce7390d6367',"(132,)","(132,)","(531,)","(531,)",0.0,232.56771,0.264,0.0,0,0.8370000000000001,-10.181000000000001,1,0.6920000000000001,b'The Hour Before Dawn',599669,"(14,)","(14,)","(731,)","(731,)","(731,)","(731,)","(731, 12)","(731,)","(731, 12)","(100,)",0.4477840511958349,b'SOIWLJY12A8C13CBF3',228.333,"(1062,)","(1062,)",140.09,4,0.457,b'Bonnie Mae',6654384,b'TRBCVPD12903CECBE8',0,Folk
8414,22050,7050,0.4580551793630036,0.3717608953947885,b'AR0LVFQ1187B9A84E0',40.71455,b'NY - New York City',-74.00712,b'eb8700f3-bb21-44d4-b340-4eb162c924ee',"(0,)","(0,)",b'Jason Miles',111355,"(22,)","(22,)","(22,)",b'5f91aade44d7900f471b49d37a46cc7c',"(81,)","(81,)","(415,)","(415,)",0.0,294.76526,0.0,0.0,5,0.079,-6.537999999999999,0,0.501,b'Miles To Miles',150501,"(11,)","(11,)","(1398,)","(1398,)","(1398,)","(1398,)","(1398, 12)","(1398,)","(1398, 12)","(100,)",0.0,b'SOAMLPM12A8C13501C',294.765,"(1245,)","(1245,)",84.62299999999999,5,1.0,b'Street Vibe',1569840,b'TRBCWIN128F425ED85',0,Jazz
